feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.5971	Age.category	Adult	1.27124081461272	0.548106881660372	201	194	0.0215127559623776	0.166133992819136
CRNFORCAT.PWY	Treatment	L. kimchicus	2.03475153814161	0.83379143610901	201	164	0.0218633860912776	0.167476307743233
NAD.BIOSYNTHESIS.II	Age.category	D15	-1.29056257406946	0.56206754657112	201	170	0.0228058798347092	0.167476307743233
P184.PWY	Treatment	L. kimchicus	1.55356418534037	0.636723705750269	201	104	0.0221958187198757	0.167476307743233
PWY.4984	Age.category	Adult	1.2305507866528	0.534116133306743	201	197	0.0223908042812571	0.167476307743233
PWY.5028	Age.category	Adult	1.44669709792097	0.627516699331926	201	175	0.0222957820732036	0.167476307743233
PWY.6628	Age.category	D15	-0.980477530518095	0.425955810305475	201	188	0.0224820153532725	0.167476307743233
PWY.6630	Age.category	D15	-0.978517391079493	0.426018572470042	201	188	0.0227684769549781	0.167476307743233
PWY1G.0	Treatment	L. kimchicus	1.58718253183051	0.656442234510052	201	200	0.0227183225694476	0.167476307743233
PWY0.1479	Age.category	Adult	1.33103554872236	0.580864524600618	201	180	0.0231075729128012	0.168657102296482
PWY.1622	Treatment	L. kimchicus	2.04868438285761	0.849385609055112	201	144	0.0233025916144038	0.169049710075402
PWY.3661	Treatment	L. kimchicus	1.67696306751535	0.697468018355506	201	153	0.0237932504874033	0.171569402610974
SO4ASSIM.PWY	Age.category	Adult	0.9912842010828	0.435787481867295	201	201	0.0241281558568361	0.172942530303191
GLUCUROCAT.PWY	Age.category	D15	-0.803158625347116	0.357395047005566	201	197	0.0258493925383353	0.182010134519926
P101.PWY	Treatment	L. kimchicus	1.50990139358457	0.639777198921977	201	187	0.025740422627513	0.182010134519926
PWY.5181	Age.category	D15	-1.06889645096345	0.474787211852489	201	172	0.0255575725892229	0.182010134519926
AEROBACTINSYN.PWY	Age.category	Adult	1.64581764240239	0.735018837756984	201	85	0.0263863944940915	0.183105694292754
ARG.POLYAMINE.SYN	Age.category	Adult	0.981902024689454	0.439452024401767	201	196	0.0267108007367387	0.183105694292754
AST.PWY	Age.category	Adult	1.61000126189277	0.724131005148102	201	163	0.0274491865767751	0.183105694292754
P164.PWY	Age.category	Adult	-1.32601889306609	0.595680990410683	201	185	0.0272719667222285	0.183105694292754
PWY.4722	Age.category	Adult	-0.886757178763544	0.397257769295558	201	36	0.0268170964854834	0.183105694292754
PWY.5183	Age.category	Adult	-1.70747253302379	0.768501316909541	201	117	0.0275346908710908	0.183105694292754
PWY.6339	Age.category	Adult	1.22112859167648	0.54521744960062	201	66	0.0262996703935545	0.183105694292754
PWY.6728	Treatment	L. kimchicus	1.50052321146494	0.639701282188304	201	99	0.0273170142348693	0.183105694292754
PWY.7398	Age.category	Adult	-0.829607851613692	0.372190230011088	201	21	0.0270302535150636	0.183105694292754
PWY0.1338	Age.category	Adult	1.7406332528372	0.782407464807126	201	148	0.0273501390904451	0.183105694292754
PWY.7446	Age.category	D15	-1.30545515291309	0.588626618918685	201	100	0.0277748665072572	0.183682404470646
POLYAMSYN.PWY	Age.category	Adult	1.01416496668845	0.458105312770706	201	196	0.0281199376391019	0.184942666780247
