feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
K00096	Age.category	D15	-1.18228822900113	0.576808508021707	201	160	0.0418150458509449	0.172120592685294
K03279	Age.category	D15	-0.698157759941557	0.340625451289304	201	44	0.0417975947465635	0.172120592685294
K04781	Age.category	D15	-0.998452735843471	0.487041798461435	201	161	0.0418213908583491	0.172120592685294
K06916	Age.category	D15	-0.791497308253871	0.386084879844346	201	200	0.0418118877967315	0.172120592685294
K12242	Age.category	Adult	-1.29103686652066	0.629785724705565	201	96	0.0418337786690372	0.172120592685294
K15371	Treatment	L. kimchicus	1.42266584708187	0.664520011442696	201	200	0.0417942128851063	0.172120592685294
K16692	Age.category	D15	-1.20276288527504	0.586784237841678	201	165	0.041831786995237	0.172120592685294
K03436	Age.category	D15	0.389387382516925	0.190070329224033	201	201	0.041913750685662	0.172244959279207
K03763	Age.category	Adult	-0.685117793432656	0.334290859231533	201	201	0.0418807980755273	0.172244959279207
K05577	Treatment	L. kimchicus	2.06898341195318	0.964308880236913	201	170	0.0418889499508308	0.172244959279207
K13525	Treatment	L. kimchicus	1.67447826245324	0.782586610536583	201	190	0.0419043887365248	0.172244959279207
K13571	Age.category	D15	-0.793041960381337	0.387042357257309	201	200	0.0419162488105399	0.172244959279207
K13668	Treatment	L. kimchicus	1.55609948563761	0.727630034434809	201	197	0.0419014681362068	0.172244959279207
K04781	Age.category	Adult	-1.38719609440675	0.676974746016324	201	161	0.041936145625196	0.172255156303494
K12240	Treatment	L. kimchicus	0.926215177433498	0.428515935088176	201	43	0.0419353635596531	0.172255156303494
K01880	Age.category	Adult	1.05019771351799	0.512624482841526	201	200	0.041975488425087	0.17238096575152
K07776	Age.category	D15	-0.782183306396448	0.381871396771555	201	200	0.0419878278761132	0.17239585119246
K06192	Age.category	Adult	1.36455226998121	0.666297876084767	201	180	0.0420333398634369	0.172475322376791
K13527	Age.category	D15	-0.792838238727239	0.387162590027754	201	200	0.0420313979478432	0.172475322376791
K16193	Treatment	L. kimchicus	1.2753902236309	0.588720419269235	201	130	0.0420180571678664	0.172475322376791
K05794	Age.category	D15	-0.731868768598358	0.357466870638327	201	201	0.0420906515401496	0.172567309589065
K05815	Age.category	Adult	1.21171468805751	0.591801284246104	201	197	0.0420826055227492	0.172567309589065
K08195	Age.category	D15	-1.05455584245823	0.515059578138047	201	173	0.0420702479201194	0.172567309589065
K13581	Treatment	L. kimchicus	1.93433434224108	0.905295252479782	201	183	0.0420857109580354	0.172567309589065
K04566	Treatment	L. kimchicus	1.84780811978071	0.865171587211647	201	190	0.0421151683469376	0.172632047293643
K01262	Treatment	L. kimchicus	-0.159575825812215	0.0743490544218116	201	201	0.0421242649751425	0.172633563235606
K11263	Age.category	D15	-0.766856835629395	0.374645507724095	201	200	0.0421329993812788	0.172633594399432
K01678	Treatment	L. kimchicus	2.16407026818357	1.01007220824128	201	163	0.0421434281050425	0.172640566323038
K00126	Treatment	L. kimchicus	1.8884478819089	0.884148107940026	201	179	0.0421873853004672	0.172665503654492
K02203	Treatment	L. kimchicus	1.72446784569427	0.805382928550367	201	149	0.0421916649531225	0.172665503654492
K04064	Age.category	Adult	1.69027453669015	0.826045972197055	201	149	0.0421931576516942	0.172665503654492
K06877	Treatment	L. kimchicus	1.56080676468331	0.730955746617554	201	200	0.04217384417478	0.172665503654492
K10811	Treatment	L. kimchicus	0.878102217795734	0.40422785758447	201	49	0.0421777961159528	0.172665503654492
K07807	Age.category	Adult	1.72759267431618	0.844306564100745	201	124	0.0422159483442129	0.172687322197109
K17489	Age.category	D15	1.11783523369572	0.546490977455393	201	104	0.0422117027233828	0.172687322197109
K01867	Age.category	Adult	-0.0916565223974576	0.0447953131716839	201	201	0.042226805633683	0.172696024197957
K09981	Treatment	L. kimchicus	1.80459062648913	0.843421551195056	201	179	0.0422571493589324	0.172784400293179
K12423	Age.category	Adult	-1.40561234359664	0.687131934093861	201	162	0.0422672689236777	0.172790062791525
K00344	Age.category	Adult	1.03770985131532	0.507401866402865	201	201	0.0423244757503924	0.172987678764158
K16191	Treatment	L. kimchicus	1.66786656015922	0.780483242714447	201	149	0.0423330984176164	0.172987678764158
K02464	Age.category	D15	-1.09594998176472	0.536100471870529	201	100	0.0423601441652181	0.173062447723326
K01537	Age.category	Adult	-0.59477927720609	0.290991800672675	201	201	0.0424175835866102	0.173147903534944
K01608	Age.category	D15	-1.05029929435405	0.513948268769675	201	185	0.0424436603181538	0.173147903534944
K02510	Age.category	D15	-0.831748207820714	0.406895503861249	201	197	0.0424086767601886	0.173147903534944
K03395	Age.category	D15	0.598767210102514	0.293062530694779	201	30	0.0424315958485542	0.173147903534944
K05597	Age.category	Adult	1.16962281387124	0.572241282100456	201	142	0.0424361769513768	0.173147903534944
K11926	Age.category	Adult	1.72416652354042	0.843642227688527	201	142	0.0424463097276317	0.173147903534944
K13687	Treatment	L. kimchicus	1.50884559737942	0.707299932198487	201	189	0.0423956221646269	0.173147903534944
K16087	Age.category	D15	-0.991310812458677	0.485097273563165	201	190	0.0424510834164633	0.173147903534944
K11924	Age.category	Adult	1.52841865081353	0.747929726635994	201	171	0.0424823959032723	0.173239900176981
K00773	Treatment	L. kimchicus	-0.224512056113577	0.105223518561266	201	201	0.0425166213436217	0.173272312200149
K13657	Treatment	L. kimchicus	1.08404798982891	0.505857326288729	201	65	0.0424998639160061	0.173272312200149
K18242	Age.category	D15	0.656974189359408	0.321639818071774	201	45	0.0425089488055746	0.173272312200149
K10039	Age.category	Adult	-1.03780585138602	0.507961493373816	201	201	0.042530902806243	0.17329481345275
K06857	Treatment	L. kimchicus	1.71232258339622	0.802052225711104	201	163	0.0425618634054075	0.173339181172142
K07710	Age.category	D15	-0.889795532710963	0.435773745698811	201	100	0.0425680791696626	0.173339181172142
K12962	Age.category	Adult	1.61981600095761	0.792936665603117	201	159	0.0425514563253304	0.173339181172142
K00360	Treatment	L. kimchicus	1.65383446214644	0.776048773157605	201	186	0.0425868275278705	0.173362598971802
K02283	Treatment	L. kimchicus	1.62911688480011	0.764504377437485	201	200	0.0425913573452106	0.173362598971802
K01810	Age.category	Adult	-0.136167712758042	0.0666830927674041	201	201	0.0426190425948825	0.17338064475549
K04040	Treatment	L. kimchicus	1.62852414186162	0.763198125866008	201	142	0.0426084893881084	0.17338064475549
K07054	Age.category	Adult	1.03301297600227	0.505853233410355	201	201	0.0426293700773124	0.17338064475549
K19058	Treatment	L. kimchicus	1.35209060095141	0.633797776300587	201	80	0.0426308490592813	0.17338064475549
K07552	Age.category	Adult	0.963376207684934	0.471795410257688	201	201	0.0426477400888656	0.173385369518921
K13573	Treatment	L. kimchicus	1.57333339494883	0.738863040651315	201	200	0.0426495403942509	0.173385369518921
K01505	Treatment	L. kimchicus	1.63851520328042	0.77035351231169	201	188	0.0426636081222076	0.173406923335424
K00041	Age.category	D15	-1.07182890716109	0.525088810501388	201	175	0.0427039229061105	0.173428249420792
K08314	Age.category	D15	-1.11187593219398	0.544915181263233	201	112	0.0426955021300141	0.173428249420792
K11735	Age.category	D15	-0.793410343366586	0.388687637539056	201	196	0.0426948708148257	0.173428249420792
K13584	Treatment	L. kimchicus	1.94546043359367	0.913422340213368	201	182	0.0426869430128056	0.173428249420792
K00666	Treatment	L. kimchicus	1.4943321227778	0.701947402615619	201	200	0.042733426853548	0.173436268214321
K07457	Age.category	Adult	1.61641648317872	0.791974116158611	201	180	0.0427327140836274	0.173436268214321
K09163	Age.category	D15	-1.15340924110307	0.565251627198521	201	147	0.0427409669166321	0.173436268214321
K11924	Age.category	D15	-1.0986471370376	0.538317764009624	201	171	0.0427272396269077	0.173436268214321
K02554	Treatment	L. kimchicus	1.64577767012627	0.77300764791208	201	198	0.0427717379928695	0.173466720290066
K05602	Age.category	D15	-0.777881088617879	0.381239423591341	201	200	0.0427747781606986	0.173466720290066
K09926	Age.category	D15	-0.947825968113637	0.464503182351816	201	158	0.0427715860377182	0.173466720290066
K01966	Treatment	L. kimchicus	1.60683692213646	0.754806889167366	201	200	0.0427942037855372	0.173474372804405
K06073	Age.category	Adult	1.69338616565347	0.829957605671119	201	144	0.0427901862342328	0.173474372804405
K00096	Treatment	L. kimchicus	1.78573128040569	0.839827691648516	201	160	0.0428332188844449	0.173533131365654
K01730	Age.category	Adult	1.95970511979144	0.960777536684008	201	126	0.042824144800274	0.173533131365654
K09992	Treatment	L. kimchicus	1.72826927585187	0.811948938478091	201	190	0.0428350156939889	0.173533131365654
K16840	Age.category	D15	-0.897757240521251	0.4401866641375	201	193	0.0428637100444622	0.173613823116206
K02753	Age.category	D15	-1.23378253888355	0.605053006208231	201	130	0.0428915862512444	0.173691168725101
K01677	Treatment	L. kimchicus	2.20336920949255	1.03286780261865	201	165	0.0429389536738857	0.173788311109585
K03403	Treatment	L. kimchicus	1.77545963842433	0.834342431927007	201	142	0.0429507154491335	0.173788311109585
K03794	Treatment	L. kimchicus	1.74804984693716	0.820134774045894	201	150	0.0429479715554064	0.173788311109585
K07749	Age.category	Adult	1.22028547233251	0.598504661408773	201	199	0.0429354278177493	0.173788311109585
K14981	Treatment	L. kimchicus	1.90443372510125	0.895617193777294	201	183	0.0430165224483004	0.173983407702367
K16037	Age.category	D15	-0.995704689230509	0.488545533573299	201	112	0.0430099417763725	0.173983407702367
K01436	Treatment	L. kimchicus	1.27049942722194	0.596830568992974	201	201	0.0430309813726097	0.174006311020639
K12955	Treatment	L. kimchicus	1.35180733922422	0.631439640006068	201	140	0.0430568759369555	0.174039869183664
K16331	Age.category	Adult	-1.23433150122562	0.605730322792787	201	91	0.0430553295568122	0.174039869183664
K01611	Age.category	Adult	1.1893525208666	0.583655139620435	201	194	0.0430657786948086	0.174040292980736
K06425	Age.category	Adult	-1.46509888939815	0.719177428098409	201	151	0.0431145672894773	0.174201872982116
K02668	Treatment	L. kimchicus	1.66876701093463	0.785225101940167	201	168	0.0431353202024228	0.174214557828568
K14762	Age.category	Adult	1.76549865882355	0.866742753408632	201	133	0.0431323483525195	0.174214557828568
K17203	Age.category	Adult	1.48293011641339	0.72805203775122	201	150	0.0431458134720572	0.17422136805557
K06284	Treatment	L. kimchicus	1.68529646178637	0.791188572576879	201	187	0.0431817606224804	0.17423374427609
K06988	Age.category	D15	-0.773566342295132	0.379853307567499	201	200	0.043177447577303	0.17423374427609
K07271	Treatment	L. kimchicus	2.07414456747453	0.974631493641192	201	162	0.0431918985092908	0.17423374427609
K10228	Treatment	L. kimchicus	1.66769782466082	0.786099004042559	201	188	0.0431929168906049	0.17423374427609
K12943	Age.category	Adult	1.6315277557995	0.801045524118565	201	110	0.0431585918305197	0.17423374427609
K07792	Age.category	D15	-1.00670813052601	0.494478802338933	201	170	0.0432116809830406	0.174273898716923
K02671	Age.category	Adult	1.23971004391072	0.608935716108631	201	166	0.0432621040987825	0.174406142914635
K07127	Age.category	D15	-0.824246617518868	0.404901184395824	201	197	0.0432574109056496	0.174406142914635
K13482	Age.category	D15	-0.971925729779332	0.477501504885361	201	188	0.0432783535139465	0.174426882269422
K18324	Age.category	Adult	1.7607451238169	0.865042098412911	201	133	0.0432848834829943	0.174426882269422
K10713	Treatment	L. kimchicus	1.9772594123312	0.930423582213027	201	160	0.043370890103281	0.174737871287802
K16925	Treatment	L. kimchicus	1.35826946206439	0.63889657528641	201	201	0.0433903135391864	0.174780529918995
K02014	Age.category	Adult	1.25577914260666	0.617304888622247	201	200	0.0434012188060261	0.174788866128015
K06080	Age.category	Adult	1.71680721496214	0.843988761459763	201	142	0.0434108586687788	0.174792103844043
K03387	Age.category	D15	0.700966130546551	0.344666794745473	201	201	0.0434555274995178	0.174875301118161
K06208	Age.category	Adult	-1.11955458498193	0.550430296811667	201	194	0.0434580416690364	0.174875301118161
K14980	Treatment	L. kimchicus	1.90883320349611	0.899672207526822	201	183	0.0434429807702954	0.174875301118161
K19431	Age.category	Adult	1.53260495379304	0.753683038751096	201	89	0.043468591643249	0.174882180168142
K10229	Treatment	L. kimchicus	1.66591163398068	0.786512030762428	201	188	0.0435042220317271	0.174989939046691
K00113	Age.category	Adult	1.69057229501831	0.83154250033242	201	163	0.0435230350861542	0.174994447169573
K02496	Age.category	Adult	1.44047180990034	0.708491468340235	201	176	0.0435204186988077	0.174994447169573
K18224	Age.category	D15	-0.929888447572458	0.457470038811295	201	165	0.0435724081234508	0.175121775192626
K18225	Age.category	D15	-0.929888447572458	0.457470038811295	201	165	0.0435724081234508	0.175121775192626
K07778	Treatment	L. kimchicus	1.52648517423419	0.719214906336801	201	201	0.0435905037433638	0.17512334383656
K19200	Age.category	D15	-1.05664701227348	0.519914840063066	201	171	0.0435878481338859	0.17512334383656
K05829	Age.category	D15	-1.02365926058879	0.503770875275206	201	104	0.0436079659904663	0.175133040335345
K17641	Age.category	D15	-0.965671056039965	0.475248301781828	201	100	0.0436106236321863	0.175133040335345
K11443	Treatment	L. kimchicus	1.92741311754684	0.909540339216615	201	180	0.0436221877260498	0.175143924821741
K09912	Age.category	Adult	1.52283107232264	0.749485304391989	201	172	0.0436491537952989	0.175216631570333
K08138	Age.category	D15	-1.09213329979062	0.53759643245478	201	151	0.0436802698671069	0.175305964396654
K07259	Age.category	D15	-0.732783142837076	0.360722120264411	201	201	0.0436944770633042	0.175327412832917
K00123	Age.category	Adult	1.0692525480627	0.526415617369976	201	201	0.0437327410385301	0.175383139103869
K00253	Age.category	Adult	1.23497001486408	0.608020506459076	201	190	0.0437427854567167	0.175383139103869
K01180	Age.category	D15	-0.544744507469292	0.268299598327763	201	44	0.0437792913201347	0.175383139103869
K05299	Treatment	L. kimchicus	1.334828596993	0.628296216447283	201	92	0.0437382847048694	0.175383139103869
K11415	Age.category	D15	-0.544744507469292	0.268299598327763	201	44	0.0437792913201347	0.175383139103869
K13811	Age.category	D15	-0.544744507469292	0.268299598327763	201	44	0.0437792913201347	0.175383139103869
K15528	Age.category	D15	-0.544744507469292	0.268299598327763	201	44	0.0437792913201347	0.175383139103869
K16014	Age.category	D15	-1.0168752593331	0.50074103572936	201	191	0.0437530545748203	0.175383139103869
K08720	Treatment	L. kimchicus	0.928749499283147	0.43782267178239	201	78	0.0438251156966849	0.17538912375315
K09922	Treatment	L. kimchicus	1.7403350834525	0.821915839041509	201	184	0.0438250298984618	0.17538912375315
K09923	Age.category	Adult	1.54380272168891	0.760457100704651	201	163	0.0438232052392157	0.17538912375315
K16960	Age.category	Adult	1.47190978570221	0.724897342651354	201	167	0.0438104057944768	0.17538912375315
K19586	Age.category	Adult	1.66241940980779	0.818872565696326	201	169	0.0438154377791263	0.17538912375315
K07458	Treatment	L. kimchicus	1.46727953978838	0.693158171740307	201	190	0.0438359860518599	0.175397143219639
K06907	Age.category	D15	-1.04302354744441	0.513867435082028	201	188	0.0438501706777917	0.175418417866143
K18223	Age.category	D15	-0.928512813119033	0.457437363228436	201	165	0.0438656878990629	0.17542976951878
K18940	Age.category	D15	0.959060780884509	0.47249951908611	201	175	0.0438707446066831	0.17542976951878
K11748	Age.category	Adult	1.62333786663759	0.799829674626001	201	161	0.0438797083120459	0.175430151541813
K04035	Treatment	L. kimchicus	1.60929139369307	0.758975694597901	201	139	0.0439150611618749	0.175500553516002
K15408	Treatment	L. kimchicus	1.88085998424773	0.886306107127146	201	149	0.0439125077071305	0.175500553516002
K00389	Treatment	L. kimchicus	1.59291534343198	0.75289324775559	201	200	0.0439453236083279	0.175564676434091
K16436	Age.category	Adult	-0.853047667935662	0.420483048922329	201	34	0.0439488564200597	0.175564676434091
K07251	Age.category	Adult	1.71173811322321	0.843859591784611	201	142	0.0439946180580694	0.175698788394945
K10843	Treatment	L. kimchicus	1.61719363790177	0.764516024362649	201	200	0.0440001919779879	0.175698788394945
K03923	Age.category	Adult	1.56730981646521	0.772827359470245	201	168	0.0440393223700141	0.175748613097361
K05711	Treatment	L. kimchicus	1.78885363468933	0.843745607422426	201	113	0.0440316263477756	0.175748613097361
K17242	Treatment	L. kimchicus	1.58651110234223	0.747151648209635	201	113	0.044034547167414	0.175748613097361
K01574	Treatment	L. kimchicus	1.92160668766349	0.90855268958393	201	177	0.0440537770769525	0.1757708386721
K00373	Age.category	Adult	1.10158792611304	0.543368679767716	201	201	0.0441383496144275	0.175908685994537
K07026	Age.category	D15	-1.23317963923	0.608428953541145	201	146	0.0441416801777819	0.175908685994537
K07806	Age.category	Adult	1.65930272359342	0.818548566707378	201	144	0.0441388080194055	0.175908685994537
K08723	Age.category	D15	-1.11630324349025	0.550805844131242	201	94	0.044118755843836	0.175908685994537
K13015	Treatment	L. kimchicus	1.92658102234495	0.908658612148755	201	170	0.0441178042727571	0.175908685994537
K17837	Treatment	L. kimchicus	1.87719530925772	0.887938111980208	201	163	0.044125913436757	0.175908685994537
K02411	Age.category	Adult	0.985714293833639	0.486302309143547	201	201	0.0441598019311446	0.175945458570373
K00517	Age.category	Adult	1.16955882851901	0.577081252747764	201	199	0.0441912909155991	0.17603546453733
K07270	Treatment	L. kimchicus	1.88003826373975	0.889015414567189	201	137	0.0442167801564044	0.176101539169316
K00823	Age.category	Adult	1.13726339223789	0.561500125447637	201	198	0.04433067850598	0.176126479099879
K01180	Treatment	L. kimchicus	0.810866262287807	0.378403180467163	201	44	0.0443476894346627	0.176126479099879
K02426	Age.category	Adult	1.07471307868712	0.530643596083418	201	199	0.0443391051860912	0.176126479099879
K03724	Treatment	L. kimchicus	1.58587302621297	0.750555386427209	201	200	0.0442619456980416	0.176126479099879
K04039	Treatment	L. kimchicus	1.61447708099127	0.762568695991747	201	137	0.0442386677818561	0.176126479099879
K04567	Age.category	Adult	-0.130594659971731	0.0644740742977859	201	201	0.0442977905744424	0.176126479099879
K06344	Age.category	Adult	-1.31878537428057	0.650914149683556	201	110	0.0442619662680043	0.176126479099879
K11415	Treatment	L. kimchicus	0.810866262287807	0.378403180467163	201	44	0.0443476894346627	0.176126479099879
K11957	Age.category	Adult	-1.05331467874017	0.520126197738765	201	34	0.0443303995979815	0.176126479099879
K13811	Treatment	L. kimchicus	0.810866262287807	0.378403180467163	201	44	0.0443476894346627	0.176126479099879
K14267	Treatment	L. kimchicus	1.59371542923847	0.754555712703681	201	200	0.044267931957798	0.176126479099879
K15528	Treatment	L. kimchicus	0.810866262287807	0.378403180467163	201	44	0.0443476894346627	0.176126479099879
K15723	Age.category	Adult	1.69637516357326	0.837398227591706	201	147	0.0442737754520842	0.176126479099879
K16079	Treatment	L. kimchicus	2.13150828612988	1.00937724057387	201	180	0.0443010065657021	0.176126479099879
K02415	Age.category	D15	-0.703133642873556	0.3472543528128	201	201	0.0443594213065772	0.176137710214113
K00656	Treatment	L. kimchicus	-0.668711199463562	0.315566045106523	201	201	0.0443773361962903	0.176149581789062
K15051	Age.category	D15	0.661062669374682	0.326469930541517	201	201	0.044380220181816	0.176149581789062
K10254	Age.category	Adult	-0.72576506650845	0.358543589166112	201	201	0.0444476067492927	0.176381656311837
K19620	Treatment	L. kimchicus	1.24153863080789	0.582019510555167	201	46	0.0444633217420532	0.176408630305113
K03727	Age.category	D15	-0.773712036936886	0.382308174978624	201	200	0.0444733089917601	0.176412873165229
K02188	Age.category	Adult	1.2035271654472	0.59469263261756	201	184	0.0444972095907411	0.176451662093588
K02377	Treatment	L. kimchicus	1.61489385655341	0.765950332879193	201	196	0.0445009272158987	0.176451662093588
K02570	Age.category	Adult	1.64558395746867	0.813385143407598	201	155	0.0445281105554171	0.176492382271953
K12585	Age.category	D15	0.55682884953322	0.275295358879083	201	40	0.0445468842727662	0.176492382271953
K16653	Treatment	L. kimchicus	1.5053960773246	0.714046795373174	201	195	0.0445416324221234	0.176492382271953
K17735	Age.category	Adult	1.37683760541755	0.680528950449801	201	178	0.0445406972997959	0.176492382271953
K01252	Age.category	Adult	1.43459361971012	0.709249011857258	201	183	0.044603008293311	0.176548115891542
K02164	Treatment	L. kimchicus	1.7894668661964	0.845750346415858	201	153	0.0445946311145087	0.176548115891542
K02667	Age.category	Adult	1.18676471553372	0.586675385286312	201	173	0.0446055749280117	0.176548115891542
K07067	Age.category	D15	-0.754841926494715	0.373198797240192	201	200	0.0446046790954648	0.176548115891542
K13598	Treatment	L. kimchicus	1.91746045463531	0.909118455322334	201	183	0.0445859555215952	0.176548115891542
K00999	Age.category	Adult	-1.38113021397858	0.683235982851271	201	165	0.0447342244566797	0.176558546385804
K01156	Age.category	Adult	1.54367392016626	0.763501494985362	201	171	0.0446897920789997	0.176558546385804
K01415	Treatment	L. kimchicus	1.773654733388	0.840501323257681	201	168	0.044708251540702	0.176558546385804
K01453	Treatment	L. kimchicus	1.75787410343316	0.833718284022358	201	188	0.0447500177751755	0.176558546385804
K02282	Treatment	L. kimchicus	1.7145643884585	0.813333163612832	201	197	0.0446224588791926	0.176558546385804
K06601	Treatment	L. kimchicus	1.93169729544235	0.916494377959091	201	181	0.0447466113683939	0.176558546385804
K08997	Age.category	D15	-1.1816421281076	0.584642979153355	201	157	0.0447340691189067	0.176558546385804
K09611	Treatment	L. kimchicus	0.546767897036416	0.257666532626479	201	33	0.0447417108364486	0.176558546385804
K10040	Age.category	Adult	-1.02557655595399	0.50718419759562	201	201	0.0446757403464737	0.176558546385804
K10125	Age.category	D15	-0.976460210479826	0.482857649464688	201	168	0.0446468383207239	0.176558546385804
K10531	Age.category	D15	-0.931927641881968	0.461059757636304	201	181	0.0447268094940003	0.176558546385804
K11987	Age.category	D15	-0.88660172221302	0.438728583271676	201	72	0.0447510136274604	0.176558546385804
K11991	Age.category	D15	0.198270501477165	0.0980771857029299	201	201	0.0447025647832422	0.176558546385804
K13992	Age.category	Adult	1.06738221078865	0.527929167163876	201	116	0.0447077668567821	0.176558546385804
K18286	Age.category	Adult	-1.36863763945738	0.676914341055634	201	180	0.0446899381186746	0.176558546385804
K19585	Age.category	D15	-1.2034226415063	0.595381226190895	201	146	0.0447094785087259	0.176558546385804
K00131	Treatment	L. kimchicus	2.02413765098484	0.962344559269288	201	162	0.0448475042864397	0.176608519711211
K01207	Age.category	Adult	0.93448559588726	0.462408896300798	201	201	0.0447952322667626	0.176608519711211
K01236	Treatment	L. kimchicus	1.60744505070538	0.763307306115049	201	199	0.0448472908907746	0.176608519711211
K03431	Age.category	D15	0.198042234013741	0.0980174104359316	201	201	0.0448124366642088	0.176608519711211
K03435	Age.category	Adult	1.53322759226105	0.758937105854056	201	171	0.044848105826927	0.176608519711211
K05576	Treatment	L. kimchicus	1.55939820301787	0.736219461329884	201	128	0.0448147739658701	0.176608519711211
K05804	Age.category	Adult	1.89911728469367	0.939787697810646	201	146	0.0447908000546362	0.176608519711211
K07101	Treatment	L. kimchicus	1.80313061632032	0.856028758534708	201	196	0.0448414503373675	0.176608519711211
K13245	Age.category	D15	0.754150530872368	0.373386005257751	201	56	0.0448529573869741	0.176608519711211
K18608	Age.category	Adult	-0.67852035546929	0.335875102191447	201	26	0.0448498422008184	0.176608519711211
K02441	Age.category	Adult	1.44357720727516	0.714687005467636	201	182	0.0448804079173786	0.176647608131323
K06371	Age.category	D15	-1.04135769600066	0.515561009556542	201	113	0.0448892361511487	0.176647608131323
K07442	Age.category	D15	-0.773319315016378	0.382940728123611	201	200	0.0449291555694522	0.176647608131323
K11645	Age.category	D15	-0.917845266204633	0.454487977046326	201	184	0.0449273328296072	0.176647608131323
K15928	Age.category	D15	-0.651907071643618	0.322892963590543	201	44	0.0449241231305553	0.176647608131323
K15974	Age.category	Adult	1.63147231012317	0.807830683713758	201	153	0.0449267038212767	0.176647608131323
K16907	Age.category	Adult	-1.33084733706347	0.658857176064705	201	160	0.0448959383913317	0.176647608131323
K19577	Age.category	Adult	1.02747739814267	0.508741540151201	201	201	0.0449343223191193	0.176647608131323
K00099	Age.category	D15	-0.634751688030488	0.31435941197328	201	201	0.0449713223444587	0.176722824516902
K10747	Treatment	L. kimchicus	1.67052375851292	0.79357250194182	201	199	0.0449625262950822	0.176722824516902
K09703	Age.category	D15	-1.00197694022248	0.496320729792316	201	167	0.044995446187717	0.176747402002664
K19686	Treatment	L. kimchicus	1.69271773900125	0.803764896150937	201	182	0.0449943760193997	0.176747402002664
K03391	Age.category	Adult	-1.43276901085844	0.709823425595295	201	140	0.0450398873805238	0.176847885692995
K06902	Age.category	D15	-0.686923955921079	0.340343062875609	201	201	0.0450478463252958	0.176847885692995
K12974	Age.category	Adult	1.71379028098137	0.849073262383998	201	141	0.0450395072924178	0.176847885692995
K01150	Age.category	Adult	1.56270156113716	0.774406978133138	201	161	0.0450928985154153	0.176956610195859
K02229	Age.category	Adult	1.12206913054729	0.556038540008839	201	198	0.0450992906772317	0.176956610195859
K18215	Treatment	L. kimchicus	1.82911468580693	0.865325611293398	201	130	0.0451023773434193	0.176956610195859
K00686	Age.category	D15	-0.969101413793082	0.480338806690758	201	128	0.0451169927033208	0.176978851805888
K02593	Treatment	L. kimchicus	1.83473120160432	0.873419119122717	201	145	0.0451790939874605	0.177187319044398
K08738	Treatment	L. kimchicus	2.02540499389707	0.963753641056841	201	188	0.0452312282096764	0.177356621693522
K01655	Treatment	L. kimchicus	1.13867157541023	0.542434810418989	201	78	0.0452477485831244	0.177376102221227
K02438	Age.category	Adult	1.01785995767622	0.50477439323613	201	201	0.0452686718551191	0.177376102221227
K03274	Age.category	D15	-0.745709283375995	0.36993918240756	201	199	0.0452668303963104	0.177376102221227
K18937	Age.category	D15	-1.05675976045458	0.524162195068265	201	110	0.0452720624868555	0.177376102221227
K00064	Age.category	Adult	1.34436982590307	0.666888958004147	201	187	0.0453191755509725	0.177525530841453
K09164	Age.category	D15	-1.02456399454148	0.508337656967177	201	188	0.045332677456405	0.177543263797783
K05984	Age.category	Adult	1.72034429893812	0.853667986205855	201	138	0.0453779556204878	0.177685415297801
K03525	Age.category	D15	-0.6765297117854	0.335755567403139	201	201	0.0454105352174649	0.177736774543655
K10126	Age.category	Adult	1.35996729333106	0.674903674299108	201	168	0.0454180262520563	0.177736774543655
K18920	Age.category	Adult	1.66718886129661	0.827405045839157	201	88	0.0454093426374152	0.177736774543655
K00449	Age.category	Adult	1.18445397646491	0.587853439036848	201	196	0.0454336899395603	0.177738481836173
K06074	Age.category	Adult	1.69948832184588	0.843594760137039	201	142	0.0454454171027886	0.177738481836173
K11216	Age.category	Adult	1.65685859691989	0.822424644343748	201	148	0.0454438187470089	0.177738481836173
K01421	Age.category	D15	0.359705931316963	0.178664059492939	201	201	0.0455550740124532	0.177782389755446
K01707	Age.category	D15	-0.995504907141751	0.49429812538787	201	179	0.0455036059912256	0.177782389755446
K01826	Age.category	Adult	1.40761520958154	0.698925787582355	201	179	0.0455139532105253	0.177782389755446
K02027	Treatment	L. kimchicus	0.622582534409359	0.296018724997599	201	201	0.0455345639574265	0.177782389755446
K02859	Age.category	Adult	-1.24615383894275	0.618846741887048	201	200	0.0455351491011104	0.177782389755446
K03680	Age.category	Adult	-0.943322900979911	0.468435460209088	201	54	0.0455304550612927	0.177782389755446
K04081	Age.category	Adult	1.7519382372969	0.869849128143054	201	132	0.045493248028616	0.177782389755446
K05812	Age.category	D15	-1.04659641374029	0.519724349304509	201	181	0.0455019043410315	0.177782389755446
K09158	Age.category	Adult	1.3612852924966	0.676033704477908	201	186	0.0455555016515195	0.177782389755446
K12288	Age.category	Adult	1.6986315911358	0.843571800340737	201	142	0.0455469110386648	0.177782389755446
K13057	Age.category	D15	-1.06013603966818	0.526441428524366	201	153	0.0455097826973059	0.177782389755446
K06955	Treatment	L. kimchicus	1.77793693145752	0.847045193212519	201	180	0.0455894586317537	0.177844738839154
K16652	Treatment	L. kimchicus	1.51250315946786	0.721113673591643	201	195	0.0455877220227173	0.177844738839154
K01419	Age.category	Adult	-0.366632696050399	0.182137829338813	201	201	0.045621570568607	0.177933307852075
